Q,qT,gamma_q,gamma_g
15.0,2.7170199362602774,0.022321994144977545,0.021087906388081053
15.0,2.933840925231106,0.02108584142416436,0.020066495980858877
15.0,3.16796445240966,0.019790870807386937,0.018988816678897288
15.0,3.420771278163511,0.018450020660705314,0.017864119360907767
15.0,3.693752348959517,0.01707858462009588,0.016703752439994383
15.0,3.9885175903279935,0.01569363906738122,0.015520796942181817
15.0,4.306805401514532,0.014313281555761887,0.014329534099713534
15.0,4.650492907814756,0.012955742271670205,0.013144781862155746
15.0,5.021607031056006,0.01163845374252907,0.011981158843129062
15.0,5.422336443514807,0.010377174555265607,0.010852349399597143
15.0,5.855044475769317,0.009185257828977179,0.009770447998776544
15.0,6.322283054611631,0.008073135083298969,0.008745452787569013
15.0,6.826807753219917,0.00704805485255212,0.007784957739722223
15.0,7.371594042349695,0.0061140791504443225,0.0068940628738004455
15.0,7.9598548383870185,0.005272306735715154,0.006075488164367232
15.0,8.595059451754263,0.00452126637798085,0.005329846048456852
15.0,9.280954047418328,0.003857410280852434,0.004656007450195758
15.0,10.021583738168337,0.0032756388526184975,0.0040514927285727415
15.0,10.821316440959777,0.002769801070639376,0.0035128328921439
15.0,11.684868637019342,0.002333134619303828,0.0030358722056198
15.0,12.617333187632813,0.0019586301119820953,0.0026160099805632615
15.0,13.62420936966129,0.0016393184475423292,0.0022483958412829372
15.0,14.711435307922732,0.001368487640328125,0.0019280945461152598
15.0,15.88542299571077,0.0011398371793841808,0.0016502281596564455
15.0,17.153096109987104,0.0009475777613402885,0.0014100944578164312
15.0,18.521930844265196,0.0007864845381347285,0.0012032573874204947
15.0,19.999999999999996,0.0006519129148113265,0.0010256079507272196
20.0,0.010000000000000004,0.031752078352797156,0.02642507999080508
20.0,0.01079801029825812,0.031752044478552684,0.026425056176783108
20.0,0.011659702640128828,0.031752004982273464,0.02642502841039479
20.0,0.012590158918273841,0.03175195893089861,0.02642499603568397
20.0,0.013594866565622707,0.031751905236517525,0.02642495828783213
20.0,0.014679750917903894,0.03175184263067326,0.02642491427509297
20.0,0.015851210158739013,0.03175176963440253,0.026424862957729504
20.0,0.01711615305339175,0.03175168452330487,0.026424803123456624
20.0,0.018482039693708607,0.03175158528681706,0.026424733358809373
20.0,0.019956925494548073,0.031751469580731786,0.026424652015761593
20.0,0.021549508701169992,0.031751334671840305,0.026424557172807155
20.0,0.023269181687763634,0.031751177373394085,0.026424446589585995
20.0,0.025126086349651078,0.03175099396986356,0.026424317653985115
